[02:43:32	]garry has connected.
[20:29:01	]Borg olaffson has gained a 'Combine PDA' #1660952.
[20:29:01	]Borg olaffson has gained a 'The Realist' #1660953.
[20:29:01	]Tony The Tiger loaded the character 'Borg olaffson'
[20:29:01	]Borg olaffson has gained a 'Realist Trousers' #1660954.
[20:29:01	]Borg olaffson has gained a 'High Heel Shoes' #1660955.
[20:29:01	]Borg olaffson has gained a 'Glasses' #1660956.
[20:29:35	]Borg olaffson has spawned a capda.
[20:29:37	]Borg olaffson ran 'take' on item 'Civil Administration PDA' (#1660957)
[20:29:37	]Borg olaffson has gained a 'Civil Administration PDA' #1660957.
[20:29:38	]Borg olaffson ran 'Equip' on item 'Civil Administration PDA' (#1660957)
[20:30:03	]Borg olaffson entered observer.
[20:30:43	]Olivier Fournier has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[20:30:54	]Borg olaffson exited observer at their location.
[20:30:54	]Borg olaffson entered observer.
[20:30:56	]Borg olaffson exited observer at their location.
[20:30:56	]Olivier Fournier ran 'take' on item 'Ration' (#1660958)
[20:30:56	]Olivier Fournier has gained a 'Ration' #1660958.
[20:30:57	]Borg olaffson entered observer.
[20:31:03	]Kranky has unloaded their "Olivier Fournier" character.
[20:31:15	]Kranky loaded the character 'Xi-Gong'
[20:31:20	]Xi-Gong is fully healed.
[20:31:48	]Borg olaffson has fired a toolgun with the name: creator
[20:31:48	]Borg olaffson has spawned a 'NPC [403][npc_vj_hlr1_houndeye]'.
[20:31:54	]Xi-Gong has taken 7 damage from Houndeye.
[20:32:01	][OOC] Borg olaffson: do you need vort power
[20:32:05	][OOC] Xi-Gong: ye
[20:32:15	][OOC] Xi-Gong: out of vort magic :troll:
[20:32:22	]Borg olaffson used command '/SetVortalEnergy xi-gong 100000'.
[20:32:31	][OOC] Borg olaffson: ok ready to fight?
[20:32:35	][LOOC] Xi-Gong: ye less go
[20:32:41	]Borg olaffson has fired a toolgun with the name: creator
[20:32:41	]Borg olaffson has spawned a 'NPC [403][npc_vj_hlr1a_houndeye]'.
[20:32:42	]Borg olaffson has fired a toolgun with the name: creator
[20:32:42	]Borg olaffson has spawned a 'NPC [404][npc_vj_hlr1a_houndeye]'.
[20:32:45	][VORT] Xi-Gong has damaged npc_vj_hlr1a_houndeye, dealing 96 with vortbeam
[20:32:47	]Borg olaffson has fired a toolgun with the name: creator
[20:32:47	]Borg olaffson has spawned a 'NPC [406][npc_vj_hlr1a_houndeye]'.
[20:32:47	]Borg olaffson has fired a toolgun with the name: creator
[20:32:47	]Borg olaffson has spawned a 'NPC [407][npc_vj_hlr1a_houndeye]'.
[20:32:48	]Borg olaffson has fired a toolgun with the name: creator
[20:32:48	]Borg olaffson has spawned a 'NPC [408][npc_vj_hlr1a_houndeye]'.
[20:32:48	][VORT] Xi-Gong has damaged npc_vj_hlr1a_houndeye, dealing 96 with vortbeam
[20:32:52	]Borg olaffson has spawned a 'NPC [404][npc_vj_hlrof_gonome]'.
[20:32:54	]Xi-Gong has taken 7 damage from Alpha Houndeye.
[20:32:55	]Xi-Gong has taken 20 damage from Gonome.
[20:32:55	]Xi-Gong has taken 5 damage from obj_vj_hlr1_gonomegut.
[20:32:57	]Xi-Gong has taken 14 damage from Gonome.
[20:32:57	]Xi-Gong has taken 14 damage from Gonome.
[20:32:57	]Xi-Gong has taken 14 damage from Gonome.
[20:32:57	]Xi-Gong has taken 14 damage from Gonome.
[20:32:57	]Xi-Gong has taken 15 damage from Alpha Houndeye.
[20:32:58	][VORT] Xi-Gong has damaged npc_vj_hlr1a_houndeye, dealing 40 with vortslam
[20:32:58	][VORT] Xi-Gong has damaged npc_vj_hlrof_gonome, dealing 40 with vortslam
[20:32:59	]Xi-Gong has taken 14 damage from Gonome.
[20:32:59	]Xi-Gong has taken 15 damage from Alpha Houndeye.
[20:32:59	]Xi-Gong has taken 14 damage from Gonome.
[20:33:02	]Xi-Gong has taken 20 damage from Gonome.
[20:33:02	]Xi-Gong has taken 5 damage from obj_vj_hlr1_gonomegut.
[20:33:02	]Borg olaffson ran SAM command 'hp' with arguments: 'xi' '10000000'
[20:33:02	][VORT] Xi-Gong has damaged npc_vj_hlrof_gonome, dealing 96 with vortbeam
[20:33:03	]Xi-Gong has taken 7 damage from Alpha Houndeye.
[20:33:05	][VORT] Xi-Gong has damaged npc_vj_hlr1a_houndeye, dealing 96 with vortbeam
[20:33:05	]Xi-Gong is fully healed.
[20:33:08	][VORT] Xi-Gong has damaged npc_vj_hlr1a_houndeye, dealing 96 with vortbeam
[20:33:11	][VORT] Xi-Gong has damaged npc_vj_hlr1a_houndeye, dealing 96 with vortbeam
[20:33:17	][OOC] Xi-Gong: vortslam does jack shit for the risk
[20:33:26	][OOC] Borg olaffson: let me set your vortal powers
[20:33:28	]Borg olaffson used command '/ViewInfo xi'.
[20:33:35	][OOC] Xi-Gong: I'm already at 50
[20:33:45	]Xi-Gong has gained level 1 in the Speed skill.
[20:33:58	]Xi-Gong has gained level 1 in the Melee skill.
[20:34:01	][IC] Xi-Gong: Galanga.
[20:34:18	]Borg olaffson exited observer at their location.
[20:34:19	]Borg olaffson entered observer.
[20:34:25	][OOC] Borg olaffson: ok round twp
[20:34:28	]Borg olaffson rolled 10 out of 20.
[20:34:28	]Borg olaffson used command '/GmRoll'.
[20:34:34	]Borg olaffson has fired a toolgun with the name: creator
[20:34:34	]Borg olaffson has spawned a 'NPC [407][npc_vj_hlrof_assassin_male]'.
[20:34:34	]Xi-Gong used command '/EnterMeditation'.
[20:34:35	]Borg olaffson has fired a toolgun with the name: creator
[20:34:35	]Borg olaffson has spawned a 'NPC [411][npc_vj_hlrof_assassin_male]'.
[20:34:35	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:34:35	]Xi-Gong is fully healed.
[20:34:35	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:34:35	]Borg olaffson has fired a toolgun with the name: creator
[20:34:35	]Borg olaffson has spawned a 'NPC [472][npc_vj_hlrof_assassin_male]'.
[20:34:36	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:36	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:37	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:37	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:37	]Xi-Gong used command '/EnterMeditation'.
[20:34:38	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:34:39	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:34:39	]Borg olaffson has fired a toolgun with the name: creator
[20:34:39	]Borg olaffson has spawned a 'NPC [471][npc_vj_hlrof_assassin_male]'.
[20:34:40	]Borg olaffson has fired a toolgun with the name: creator
[20:34:40	]Borg olaffson has spawned a 'NPC [477][npc_vj_hlrof_assassin_male]'.
[20:34:40	]Xi-Gong is fully healed.
[20:34:42	]Borg olaffson has spawned a 'NPC [405][npc_vj_hlr1_assassin_female]'.
[20:34:42	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:42	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:43	]Borg olaffson has spawned a 'NPC [496][npc_vj_hlr1_assassin_female]'.
[20:34:43	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:44	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:44	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:44	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:44	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 15 with vortpyro
[20:34:44	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 15 with vortpyro
[20:34:44	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:45	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:34:45	]Xi-Gong is fully healed.
[20:34:46	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:47	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:47	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:47	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:34:47	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:34:47	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:34:47	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:47	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:48	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:48	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:34:48	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:34:48	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:48	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:48	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:34:48	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:49	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:49	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:49	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:49	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:49	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:34:50	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:50	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:50	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:50	]Xi-Gong is fully healed.
[20:34:51	]Xi-Gong has taken 80 damage from Black Ops Male Assassin.
[20:34:51	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:51	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:34:52	][OOC] Borg olaffson: The sleeper agents are after you
[20:34:55	]Xi-Gong is fully healed.
[20:34:55	]Xi-Gong used command '/EnterMeditation'.
[20:34:57	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:34:59	]Xi-Gong used command '/EnterMeditation'.
[20:35:00	]Xi-Gong is fully healed.
[20:35:01	]Xi-Gong has gained level 2 in the Speed skill.
[20:35:06	]Borg olaffson used command '/SetVortalEnergy xi 100000000000000000000000000000000000000000'.
[20:35:07	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:07	]Xi-Gong has gained level 2 in the Melee skill.
[20:35:07	]Xi-Gong has taken 10 damage from Black Ops Male Assassin.
[20:35:07	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:07	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:07	]Xi-Gong has taken 15 damage from Black Ops Female Assassin.
[20:35:08	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:08	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:08	]Xi-Gong has taken 10 damage from Black Ops Male Assassin.
[20:35:08	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:35:10	]Xi-Gong is fully healed.
[20:35:12	][OOC] Borg olaffson: you have infinite energy
[20:35:14	][OOC] Xi-Gong: WTF THEY BROKE THE DOOR
[20:35:15	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:35:16	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:16	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:17	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 96 with vortbeam
[20:35:17	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 96 with vortbeam
[20:35:17	][VORT] Xi-Gong has damaged npc_vj_hlr1_assassin_female, dealing 96 with vortbeam
[20:35:20	]Xi-Gong is fully healed.
[20:35:20	]Borg olaffson has fired a toolgun with the name: creator
[20:35:20	]Borg olaffson has spawned a 'NPC [405][npc_vj_hlrof_assassin_male]'.
[20:35:21	]Borg olaffson has fired a toolgun with the name: creator
[20:35:21	]Borg olaffson has spawned a 'NPC [469][npc_vj_hlrof_assassin_male]'.
[20:35:21	]Borg olaffson has fired a toolgun with the name: creator
[20:35:21	]Borg olaffson has spawned a 'NPC [481][npc_vj_hlrof_assassin_male]'.
[20:35:21	]Borg olaffson has fired a toolgun with the name: creator
[20:35:21	]Borg olaffson has spawned a 'NPC [488][npc_vj_hlrof_assassin_male]'.
[20:35:22	]Borg olaffson has fired a toolgun with the name: creator
[20:35:22	]Borg olaffson has spawned a 'NPC [490][npc_vj_hlrof_assassin_male]'.
[20:35:22	]Borg olaffson has fired a toolgun with the name: creator
[20:35:22	]Borg olaffson has spawned a 'NPC [492][npc_vj_hlrof_assassin_male]'.
[20:35:22	]Borg olaffson has fired a toolgun with the name: creator
[20:35:22	]Borg olaffson has spawned a 'NPC [471][npc_vj_hlrof_assassin_male]'.
[20:35:23	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:25	]Xi-Gong is fully healed.
[20:35:27	]Borg olaffson has fired a toolgun with the name: creator
[20:35:27	]Borg olaffson has spawned a 'NPC [485][npc_vj_hlr1a_hgrunt]'.
[20:35:27	]Borg olaffson has fired a toolgun with the name: creator
[20:35:27	]Borg olaffson has spawned a 'NPC [495][npc_vj_hlr1a_hgrunt]'.
[20:35:27	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:27	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:28	]Borg olaffson has fired a toolgun with the name: creator
[20:35:28	]Borg olaffson has spawned a 'NPC [692][npc_vj_hlr1a_hgrunt]'.
[20:35:28	]Borg olaffson has fired a toolgun with the name: creator
[20:35:28	]Borg olaffson has spawned a 'NPC [734][npc_vj_hlr1a_hgrunt]'.
[20:35:30	]Borg olaffson has spawned a 'NPC [574][npc_vj_hlr1a_hgrunt_serg]'.
[20:35:30	]Xi-Gong is fully healed.
[20:35:34	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:35	]Xi-Gong is fully healed.
[20:35:36	]Xi-Gong has taken 5 damage from Human Grunt.
[20:35:37	]Xi-Gong has taken 5 damage from Alpha Human Sergeant.
[20:35:37	]Xi-Gong has taken 5 damage from Human Grunt.
[20:35:37	]Xi-Gong has taken 5 damage from Alpha Human Sergeant.
[20:35:37	]Xi-Gong has taken 5 damage from Human Grunt.
[20:35:37	]Xi-Gong has taken 5 damage from Human Grunt.
[20:35:37	]Xi-Gong has taken 5 damage from Human Grunt.
[20:35:37	]Borg olaffson has spawned a 'NPC [757][npc_vj_hlr1_boid]'.
[20:35:38	]Borg olaffson has spawned a 'NPC [614][npc_vj_hlr1_boid]'.
[20:35:39	]Borg olaffson has spawned a 'NPC [515][npc_vj_hlr1_boid]'.
[20:35:40	]Borg olaffson has spawned a 'NPC [726][npc_vj_hlr1_boid]'.
[20:35:40	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:40	]Xi-Gong is fully healed.
[20:35:40	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 96 with vortbeam
[20:35:40	]Xi-Gong has taken 40 damage from Black Ops Male Assassin.
[20:35:44	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 96 with vortbeam
[20:35:44	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 96 with vortbeam
[20:35:45	]Xi-Gong is fully healed.
[20:35:50	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:51	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:51	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:51	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:51	]Xi-Gong has taken 30 damage from Black Ops Male Assassin.
[20:35:54	]Xi-Gong has taken 5 damage from Human Grunt.
[20:35:54	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:54	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:55	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:55	]Xi-Gong has taken 5 damage from Human Grunt.
[20:35:55	]Xi-Gong has taken 5 damage from Human Grunt.
[20:35:55	]Xi-Gong is fully healed.
[20:35:55	]Xi-Gong has taken 5 damage from Human Grunt.
[20:35:58	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 96 with vortbeam
[20:35:59	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:59	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:59	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:59	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:35:59	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:36:00	]Xi-Gong is fully healed.
[20:36:04	]Xi-Gong has taken 5 damage from Human Grunt.
[20:36:05	]Xi-Gong is fully healed.
[20:36:12	]Xi-Gong has taken 5 damage from Human Grunt.
[20:36:12	]Xi-Gong has taken 5 damage from Human Grunt.
[20:36:13	]Xi-Gong has taken 5 damage from Human Grunt.
[20:36:13	]Xi-Gong has taken 5 damage from Human Grunt.
[20:36:13	]Xi-Gong has taken 5 damage from Human Grunt.
[20:36:15	]Xi-Gong is fully healed.
[20:36:23	][OOC] Xi-Gong: I need extract for inf vort energy
[20:36:28	][OOC] Borg olaffson: ok 
[20:36:34	]Mango has connected.
[20:36:40	]Borg olaffson has spawned a xen_concoction.
[20:36:40	]Borg olaffson has spawned a xen_concoction.
[20:36:41	]Borg olaffson has spawned a xen_concoction.
[20:36:42	][IC] Xi-Gong: The extract!
[20:36:42	]Borg olaffson has spawned a xen_concoction.
[20:36:43	]Borg olaffson has spawned a xen_concoction.
[20:36:44	]Xi-Gong ran 'take' on item 'Extract Concoction' (#1660960)
[20:36:44	]Xi-Gong has gained a 'Extract Concoction' #1660960.
[20:36:45	]Xi-Gong ran 'take' on item 'Extract Concoction' (#1660959)
[20:36:45	]Xi-Gong has gained a 'Extract Concoction' #1660959.
[20:36:46	]Xi-Gong ran 'take' on item 'Extract Concoction' (#1660961)
[20:36:46	]Xi-Gong has gained a 'Extract Concoction' #1660961.
[20:36:47	]Xi-Gong ran 'take' on item 'Extract Concoction' (#1660962)
[20:36:47	]Xi-Gong has gained a 'Extract Concoction' #1660962.
[20:36:48	]Xi-Gong ran 'take' on item 'Extract Concoction' (#1660963)
[20:36:48	]Xi-Gong has gained a 'Extract Concoction' #1660963.
[20:36:49	][OOC] Borg olaffson: lets make you look armored..
[20:36:50	]Xi-Gong ran 'Consume' on item 'Extract Concoction' (#1660962)
[20:36:50	]Xi-Gong has gained a level 15 long boost in Strength.
[20:36:50	]Xi-Gong has gained a level 15 long boost in Agility.
[20:36:50	]Xi-Gong has gained a level 15 long boost in Intelligence.
[20:36:50	]Xi-Gong has gained a level 15 long boost in Perception.
[20:36:58	]Borg olaffson has spawned a vortigaunt_torso_armor.
[20:36:59	]Xi-Gong ran 'take' on item 'Vortigaunt Antlion Guard Plate' (#1660964)
[20:36:59	]Xi-Gong has gained a 'Vortigaunt Antlion Guard Plate' #1660964.
[20:37:00	]Borg olaffson has spawned a vortigaunt_meat01.
[20:37:06	]Xi-Gong ran 'take' on item 'Sustenance Belt' (#1660965)
[20:37:06	]Xi-Gong has gained a 'Sustenance Belt' #1660965.
[20:37:10	]Xi-Gong has taken 80 damage from Black Ops Male Assassin.
[20:37:11	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 999 with vortbeam
[20:37:15	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:37:15	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:37:15	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 999 with vortbeam
[20:37:15	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:16	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:18	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:18	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:18	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:19	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:19	]Xi-Gong has taken 5 damage from Black Ops Male Assassin.
[20:37:19	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:20	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:24	]Borg olaffson ran SAM command 'hp' with arguments: 'xi' '100000000000000000000000000000000000'
[20:37:24	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:25	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:25	]Xi-Gong is fully healed.
[20:37:25	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:26	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:28	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:28	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:28	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:28	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:28	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:28	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:28	][VORT] Xi-Gong has damaged npc_vj_hlrof_assassin_male, dealing 999 with vortbeam
[20:37:28	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:28	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:29	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:29	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:29	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:29	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:30	]Xi-Gong has taken 15 damage from Black Ops Female Assassin.
[20:37:30	]Xi-Gong is fully healed.
[20:37:30	]Xi-Gong has taken 15 damage from Black Ops Female Assassin.
[20:37:31	]Xi-Gong has taken 15 damage from Black Ops Female Assassin.
[20:37:31	]Xi-Gong has taken 15 damage from Black Ops Female Assassin.
[20:37:34	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:34	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:34	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:34	]Xi-Gong has taken 5 damage from Human Grunt.
[20:37:34	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:35	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
[20:37:35	]Xi-Gong has taken 5 damage from Black Ops Female Assassin.
