[00:20:57	]Rabithunter has connected.
[01:30:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_horiz001_wide002.mdl'.
[01:30:26	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[01:30:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_wide.mdl'.
[01:30:26	]Kranky has spawned 'models/props_combine/combine_interface001.mdl'.
[01:30:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:30:26	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:26	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:26	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:26	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:26	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:26	]Kranky entered observer.
[01:30:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor004.mdl'.
[01:30:26	]Kranky has spawned 'models/jq/hlvr/props/xen/xen_foam_pillar001.mdl'.
[01:30:26	]Kranky has spawned 'models/props_debris/plaster_ceilingpile002a.mdl'.
[01:30:26	]Kranky has spawned 'models/wn7new/metropolice/n7_cp_gasmask1.mdl'.
[01:30:26	]Kranky has spawned 'models/props_debris/plaster_floorpile001a.mdl'.
[01:30:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_pod_structure001.mdl'.
[01:30:26	]Kranky has spawned 'models/props_canal/canal_bridge03b.mdl'.
[01:30:27	]Kranky has spawned 'models/props_debris/tile_wall001a_chunk07.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_flat_blob01_barrel_mush01.mdl'.
[01:30:27	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_warningsign.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_cone001.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor005.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_horiz001.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a3_pitwall_lod1.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_jelly_blob001.mdl'.
[01:30:27	]Kranky has spawned 'models/props_debris/plaster_floorpile001a.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/infestation/dead_body/xen_dead_body.mdl'.
[01:30:27	]Kranky has spawned 'models/props_debris/concrete_spawnchunk001b.mdl'.
[01:30:27	]Kranky has spawned 'models/props_debris/plaster_ceilingpile001a.mdl'.
[01:30:27	]Kranky has spawned 'models/props_combine/combine_fence01a.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:27	]Kranky has spawned a 'Entity [5440][ladder_small]'.
[01:30:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:28	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_lamp.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_floor_ceiling001_wide.mdl'.
[01:30:28	]Kranky has spawned 'models/props_debris/concrete_spawnchunk001i.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_pod_structure002_burst.mdl'.
[01:30:28	]Kranky has spawned 'models/props_combine/combine_fence01b.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/xen_grenade_plant.mdl'.
[01:30:28	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xen/xen_foam_wall001.mdl'.
[01:30:28	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_horiz001_wide002.mdl'.
[01:30:28	]Kranky has spawned 'models/props_d47_canals/canal_end.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_disc001_filled.mdl'.
[01:30:28	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth_inverse.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:28	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_crate.mdl'.
[01:30:28	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:29	]Kranky has spawned 'models/props_debris/tile_wall001a_chunk04.mdl'.
[01:30:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[01:30:29	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:29	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_container.mdl'.
[01:30:29	]Kranky has spawned 'models/hlvr/distillery_gunk/distillerygunk_gunk.mdl'.
[01:30:29	]Kranky has spawned 'models/props_debris/plaster_floorpile001a.mdl'.
[01:30:29	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[01:30:29	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[01:30:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:30:29	]Kranky has spawned 'models/hlvr/distillery_gunk/distillerygunk_gunk.mdl'.
[01:30:29	]Kranky has spawned 'models/props_debris/plaster_ceilingpile002a.mdl'.
[01:30:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:30:29	]Kranky has spawned 'models/military/platform1.mdl'.
[01:30:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_mid.mdl'.
[01:30:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_floor_ceiling001_wide.mdl'.
[01:30:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:29	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[01:30:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_wide.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[01:30:30	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_lamp.mdl'.
[01:30:30	]Kranky has spawned 'models/props_d47_canals/canal_sawtooth_inverse.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:30:30	]Kranky has spawned 'models/hlvr/distillery_gunk/distillerygunk_gunk.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_floor_ceiling001_wide.mdl'.
[01:30:30	]Kranky has spawned 'models/props_debris/walldestroyed09a.mdl'.
[01:30:30	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_floor_ceiling001_wide.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_horiz001.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:30	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_exploded.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/xen_grenade_plant.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_mid.mdl'.
[01:30:30	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor007.mdl'.
[01:30:31	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_horiz001_wide002.mdl'.
[01:30:31	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[01:30:31	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor008.mdl'.
[01:30:31	]Kranky has spawned 'models/props_debris/concrete_spawnchunk001d.mdl'.
[01:30:31	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:30:31	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:31	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:31	]Kranky has spawned 'models/props_d47_canals/canal_end.mdl'.
[01:30:31	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:30:31	]Kranky has spawned 'models/props_debris/concrete_section128wall001a.mdl'.
[01:30:31	]Kranky has spawned 'models/props_debris/plaster_floorpile001a.mdl'.
[01:30:39	]Kranky exited observer at their location.
[01:30:43	]Kranky has fired a toolgun with the name: nocollideworld
[01:30:46	]Kranky entered observer.
[01:30:58	]Kranky exited observer at their location.
[01:31:03	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:31:05	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[01:31:07	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:31:16	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_horiz001_wide002.mdl'.
[01:31:19	]Kranky entered observer.
[01:31:20	]Kranky exited observer at their location.
[01:31:22	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_horiz001_wide002.mdl'.
[01:31:31	]Kranky has fired a toolgun with the name: nocollideworld
[01:31:42	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:31:57	]Kranky entered observer.
[01:32:06	]Kranky exited observer at their location.
[01:32:07	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor006.mdl'.
[01:32:09	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor003.mdl'.
[01:32:10	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor007.mdl'.
[01:32:12	]Kranky has used a context menu option with the name: collision_off
[01:32:17	]Kranky has fired a toolgun with the name: nocollideworld
[01:32:23	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_cone001.mdl'.
[01:32:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_mid.mdl'.
[01:32:40	]Kranky entered observer.
[01:33:59	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blob_corner001.mdl'.
[01:34:06	]Kranky has fired a toolgun with the name: remover
[01:34:16	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:34:28	]Kranky exited observer at their location.
[01:34:33	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
[01:34:36	]Kranky entered observer.
[01:34:45	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[01:34:50	]Kranky exited observer at their location.
[01:34:53	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster002.mdl'.
[01:35:01	]Kranky entered observer.
[01:35:02	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_corner001_convex.mdl'.
[01:35:11	]Kranky exited observer at their location.
[01:35:16	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_wide.mdl'.
[01:35:17	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_mid.mdl'.
[01:35:23	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_pod_structure001.mdl'.
[01:35:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
[01:35:36	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:35:56	]Kranky entered observer.
[01:35:58	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_spore001.mdl'.
[01:36:10	]Kranky exited observer at their location.
[01:36:13	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_pod_structure002_burst.mdl'.
[01:36:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor007.mdl'.
[01:36:39	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[01:36:47	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[01:36:50	]Kranky entered observer.
[01:37:09	]Kranky exited observer at their location.
[01:37:17	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_spore001.mdl'.
[01:37:25	]Kranky entered observer.
[01:37:37	]Kranky exited observer at their location.
[01:37:39	]Kranky entered observer.
[01:37:44	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:37:51	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_horiz001.mdl'.
[01:37:54	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_exploded.mdl'.
[01:38:23	]Kranky exited observer at their location.
[01:38:24	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor008.mdl'.
[01:38:31	]Kranky entered observer.
[01:38:38	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:38:44	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[01:38:46	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:38:52	]Kranky has fired a toolgun with the name: nocollideworld
[01:39:03	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[01:39:05	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_exploded.mdl'.
[01:39:09	]Kranky has fired a toolgun with the name: nocollideworld
[01:39:27	]Kranky exited observer at their location.
[01:39:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_mid.mdl'.
[01:39:32	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_wide.mdl'.
[01:39:41	]Kranky entered observer.
[01:39:41	]Kranky exited observer at their location.
[01:39:43	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a2_sewer001.mdl'.
[01:39:48	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:39:57	]Kranky entered observer.
[01:40:27	]Kranky exited observer at their location.
[01:40:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:40:36	]Kranky entered observer.
[01:40:46	]Kranky exited observer at their location.
[01:40:49	]Kranky has fired a toolgun with the name: creator
[01:40:49	]Kranky has spawned a 'Entity [5355][ix_forcefield]'.
[01:40:53	]Kranky has fired a toolgun with the name: creator
[01:40:53	]Kranky has spawned a 'Entity [5246][ix_forcefield]'.
[01:40:56	]Kranky has fired a toolgun with the name: creator
[01:40:56	]Kranky has spawned a 'Entity [5246][ix_forcefield]'.
[01:41:06	]Kranky has fired a toolgun with the name: creator
[01:41:06	]Kranky has spawned a 'Entity [5364][ix_forcefield]'.
[01:41:11	]Kranky entered observer.
[01:41:14	]Kranky has fired a toolgun with the name: creator
[01:41:14	]Kranky has spawned a 'Entity [5322][ix_forcefield]'.
[01:41:21	]Kranky has fired a toolgun with the name: creator
[01:41:21	]Kranky has spawned a 'Entity [5352][ix_forcefield]'.
[01:41:28	]Kranky has fired a toolgun with the name: creator
[01:41:28	]Kranky has spawned a 'Entity [5342][ix_forcefield]'.
[01:41:43	]Kranky has fired a toolgun with the name: creator
[01:41:43	]Kranky has spawned a 'Entity [5246][ix_forcefield]'.
[01:41:52	]Kranky has fired a toolgun with the name: creator
[01:41:52	]Kranky has spawned a 'Entity [5329][ix_forcefield]'.
[01:41:55	]Kranky has fired a toolgun with the name: creator
[01:41:55	]Kranky has spawned a 'Entity [5329][ix_forcefield]'.
[01:41:56	]Kranky has fired a toolgun with the name: creator
[01:41:56	]Kranky has spawned a 'Entity [5377][ix_forcefield]'.
[01:42:00	]Kranky exited observer at their location.
[01:42:07	]Kranky has used a context menu option with the name: ixforcefieldstartmalfunction
[01:42:27	]Kranky entered observer.
[01:42:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_seed_cluster_stick_1.mdl'.
[01:42:46	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
[01:43:32	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:43:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blower002.mdl'.
[01:43:50	]Kranky has fired a toolgun with the name: nocollideworld
[01:44:05	]Kranky has spawned a 'NPC [5329][npc_vj_gonomearmor]'.
[01:44:18	]Kranky has spawned a 'NPC [5367][npc_vj_zombiemutant]'.
[01:44:22	]Kranky has spawned a 'NPC [5375][npc_vj_zombiemultilated]'.
[01:44:34	]Kranky has spawned a 'NPC [5365][npc_vj_zomnarch]'.
[01:44:51	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:45:10	]Kranky has fired a toolgun with the name: stacker_improved
[01:45:10	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:45:15	]Kranky has fired a toolgun with the name: stacker_improved
[01:45:15	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:45:20	]Kranky has fired a toolgun with the name: stacker_improved
[01:45:20	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[01:45:22	]Kranky has fired a toolgun with the name: nocollideworld
[01:45:23	]Kranky has fired a toolgun with the name: nocollideworld
[01:45:24	]Kranky has fired a toolgun with the name: nocollideworld
[01:45:25	]Kranky exited observer at their location.
[01:45:29	]Kranky has fired a toolgun with the name: nocollideworld
[01:45:34	]Kranky entered observer.
[01:45:37	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[01:45:51	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[01:45:59	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/xen_grenade_plant.mdl'.
[01:46:05	]Kranky exited observer at their location.
[01:46:07	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[01:46:19	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor008.mdl'.
[01:46:25	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
