[19:47:36	]Merlinsclaw has connected.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:10	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:10	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:10	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:10	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:10	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:10	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:10	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:10	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:23	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:34	]Merlinsclaw has fired a toolgun with the name: advdupe2
[19:52:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:34	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:34	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:34	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:35	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:52:36	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:52:46	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:46	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:47	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:47	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:47	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:47	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:48	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:48	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:49	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:50	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:50	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:51	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:51	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:52	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:52	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:59	]Merlinsclaw has fired a toolgun with the name: remover
[19:52:59	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:00	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:00	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:00	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:00	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:04	]Merlinsclaw exited observer at their location.
[19:53:06	]Merlinsclaw entered observer.
[19:53:12	]Merlinsclaw has fired a toolgun with the name: weld
[19:53:12	]Merlinsclaw has fired a toolgun with the name: weld
[19:53:20	]Merlinsclaw has fired a toolgun with the name: advdupe2
[19:53:20	]Merlinsclaw has spawned 'models/props/wood_cap1.mdl'.
[19:53:20	]Merlinsclaw has spawned 'models/props/wood_cap1.mdl'.
[19:53:29	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:30	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:52	]Merlinsclaw has fired a toolgun with the name: sh_persist
[19:53:52	]Merlinsclaw has enabled persistence for 'models/hunter/blocks/cube025x3x025.mdl'.
[19:53:53	]Merlinsclaw has fired a toolgun with the name: sh_persist
[19:53:53	]Merlinsclaw has disabled persistence for 'models/hunter/blocks/cube025x3x025.mdl'.
[19:53:56	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:56	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:56	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:57	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:57	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:57	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:58	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:59	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:59	]Merlinsclaw has fired a toolgun with the name: remover
[19:53:59	]Merlinsclaw has fired a toolgun with the name: remover
[19:54:11	]Merlinsclaw exited observer at their location.
[19:54:12	]Merlinsclaw entered observer.
[19:54:12	]Merlinsclaw exited observer at their location.
[19:54:13	]Merlinsclaw entered observer.
[19:59:26	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:26	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:59:27	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:27	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:59:27	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:29	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:29	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:59:30	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:30	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:59:31	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:31	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:31	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:59:32	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:32	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[19:59:39	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:39	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:59:40	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:40	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:59:41	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:41	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:59:42	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:42	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:59:43	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:43	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[19:59:53	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:53	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:59:55	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:55	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:59:56	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:56	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:59:58	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:58	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[19:59:59	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[19:59:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:00	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:00:00	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:07	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:00:07	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:09	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:00:09	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:10	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:00:10	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:11	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:00:11	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:24	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:00:24	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:25	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:00:25	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:40	]Merlinsclaw exited observer at their location.
[20:00:40	]Merlinsclaw entered observer.
[20:00:52	]Merlinsclaw has fired a toolgun with the name: advdupe2
[20:00:52	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:00:52	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:00:52	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:00:52	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:52	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:00:52	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:52	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:00:52	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:17	]Merlinsclaw has fired a toolgun with the name: advdupe2
[20:01:17	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:01:17	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:01:17	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:01:17	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:17	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:01:17	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:17	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:17	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:20	]Merlinsclaw exited observer at their location.
[20:01:28	]Merlinsclaw entered observer.
[20:01:32	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:37	]Merlinsclaw has fired a toolgun with the name: advdupe2
[20:01:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:01:37	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:01:37	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:01:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:01:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:40	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:40	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:40	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:41	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:41	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:41	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:41	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:42	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:43	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:44	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:44	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:44	]Merlinsclaw has fired a toolgun with the name: remover
[20:01:50	]Merlinsclaw has fired a toolgun with the name: advdupe2
[20:01:50	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:01:50	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:01:50	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:50	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:01:50	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:50	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:50	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:01:50	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:01:51	]Merlinsclaw exited observer at their location.
[20:01:53	]Merlinsclaw entered observer.
[20:02:02	]Merlinsclaw has fired a toolgun with the name: advdupe2
[20:02:02	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:02:02	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:02:02	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:02:03	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x150x025.mdl'.
[20:02:03	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:02:03	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:02:03	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:02:03	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[20:02:07	]Merlinsclaw exited observer at their location.
[20:02:09	]Merlinsclaw entered observer.
[20:03:00	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:00	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:01	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:01	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:01	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:02	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:02	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:02	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:02	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:03	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:03	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:03	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:04	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:04	]Merlinsclaw has fired a toolgun with the name: remover
[20:03:23	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:23	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:03:27	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:27	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:27	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:03:27	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:27	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:03:28	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:28	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:28	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:03:29	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:29	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:03:48	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:48	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:03:49	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:49	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:03:49	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:49	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:03:50	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:03:50	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:03:56	]Merlinsclaw exited observer at their location.
[20:03:57	]Merlinsclaw entered observer.
[20:03:58	]Merlinsclaw exited observer at their location.
[20:04:11	]Merlinsclaw entered observer.
[20:05:01	]Merlinsclaw exited observer at their location.
[20:05:03	]Merlinsclaw entered observer.
[20:05:05	]Merlinsclaw exited observer at their location.
[20:05:07	]Merlinsclaw entered observer.
[20:06:13	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:06:13	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:06:13	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:06:13	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:06:14	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:06:14	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:06:15	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:06:15	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[20:06:22	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:06:22	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:06:23	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:06:23	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[20:06:24	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[20:06:24	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
