[02:08:59	]Nesh has connected.
[02:37:49	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657687)
[02:37:49	]Randy Cole extended their level 4 short boost in Agility.
[02:37:49	]Randy Cole is fully healed.
[02:37:50	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657686)
[02:37:50	]Randy Cole extended their level 4 short boost in Agility.
[02:37:50	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657686)
[02:37:50	]Randy Cole extended their level 4 short boost in Agility.
[02:37:50	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657686)
[02:37:50	]Randy Cole extended their level 4 short boost in Agility.
[02:37:51	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657688)
[02:37:51	]Randy Cole extended their level 4 short boost in Agility.
[02:37:51	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657688)
[02:37:51	]Randy Cole extended their level 4 short boost in Agility.
[02:37:52	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657688)
[02:37:52	]Randy Cole extended their level 4 short boost in Agility.
[02:37:54	]C17:RCT.YELLO-83 ran 'take' on item 'Buckshot Shotgun Shells' (#1657677)
[02:37:54	]C17:RCT.YELLO-83 has gained a 'Buckshot Shotgun Shells' #1657677.
[02:37:54	]Randy Cole is fully healed.
[02:37:55	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[02:37:57	]C17:RCT.YELLO-83 has gained 0 chips.
[02:37:57	]C17:RCT.YELLO-83 has gained a 'Adrenaline' #1657689.
[02:37:57	]C17:RCT.YELLO-83 has gained 0 chips.
[02:37:57	]C17:RCT.YELLO-83 has gained a 'Adrenaline' #1657690.
[02:37:58	]C17:RCT.YELLO-83 has gained 0 chips.
[02:37:58	]C17:RCT.YELLO-83 has gained a 'Adrenaline' #1657691.
[02:38:02	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657689)
[02:38:02	]Randy Cole extended their level 4 short boost in Agility.
[02:38:03	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657689)
[02:38:03	]Randy Cole extended their level 4 short boost in Agility.
[02:38:03	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657689)
[02:38:03	]Randy Cole extended their level 4 short boost in Agility.
[02:38:04	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657690)
[02:38:04	]Randy Cole extended their level 4 short boost in Agility.
[02:38:04	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657690)
[02:38:04	]Randy Cole extended their level 4 short boost in Agility.
[02:38:04	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657690)
[02:38:04	]Randy Cole extended their level 4 short boost in Agility.
[02:38:04	]Randy Cole is fully healed.
[02:38:05	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657691)
[02:38:05	]Randy Cole extended their level 4 short boost in Agility.
[02:38:05	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657691)
[02:38:05	]Randy Cole extended their level 4 short boost in Agility.
[02:38:06	]C17:RCT.YELLO-83 ran 'give' on item 'Adrenaline' (#1657691)
[02:38:06	]Randy Cole extended their level 4 short boost in Agility.
[02:38:07	]C17:RCT.YELLO-83 ran 'take' on item 'Buckshot Shotgun Shells' (#1657676)
[02:38:07	]C17:RCT.YELLO-83 has gained a 'Buckshot Shotgun Shells' #1657676.
[02:38:08	]C17:RCT.YELLO-83 ran 'take' on item 'Buckshot Shotgun Shells' (#1657392)
[02:38:08	]C17:RCT.YELLO-83 has gained a 'Buckshot Shotgun Shells' #1657392.
[02:38:09	]Randy Cole is fully healed.
[02:38:10	]C17:RCT.YELLO-83 ran 'take' on item 'Buckshot Shotgun Shells' (#1657675)
[02:38:10	]C17:RCT.YELLO-83 has gained a 'Buckshot Shotgun Shells' #1657675.
[02:38:11	]C17:RCT.YELLO-83 ran 'drop' on item 'Buckshot Shotgun Shells' (#1657392)
[02:38:11	]C17:RCT.YELLO-83 has lost a 'Buckshot Shotgun Shells' #1657392.
[02:38:13	]C17:RCT.YELLO-83 ran 'take' on item 'Buckshot Shotgun Shells' (#1657218)
[02:38:13	]C17:RCT.YELLO-83 has gained a 'Buckshot Shotgun Shells' #1657218.
[02:38:15	][IC] Jenifer Maesroe: Hi.
[02:38:19	][IC] C17:RCT.YELLO-83: <:: Hello. ::>
[02:38:24	][IC] Randy Cole: <:: Uh oh. ::>
[02:38:27	][LOOC] C17:RCT.YELLO-83: instant pk for saying hello as OTA
[02:38:31	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[02:38:38	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[02:38:39	][IC] Randy Cole: <:: Didn't think you would show up. ::>
[02:38:46	][IC] Randy Cole: <:: I was just walking the map until he joined. ::>
[02:38:53	]C17:RCT.YELLO-83 ran 'use' on item 'First Aid Kit' (#1657674)
[02:38:53	]C17:RCT.YELLO-83 was disinfected by C17:RCT.YELLO-83 for 135 seconds.
[02:38:53	]C17:RCT.YELLO-83 was bandaged by C17:RCT.YELLO-83 for 57 HP.
[02:38:53	]C17:RCT.YELLO-83 ran 'use' on item 'First Aid Kit' (#1657674)
[02:38:53	]C17:RCT.YELLO-83 was disinfected by C17:RCT.YELLO-83 for 135 seconds.
[02:38:53	]C17:RCT.YELLO-83 was bandaged by C17:RCT.YELLO-83 for 57 HP.
[02:38:54	]C17:RCT.YELLO-83 ran 'use' on item 'First Aid Kit' (#1657674)
[02:38:54	]C17:RCT.YELLO-83 was disinfected by C17:RCT.YELLO-83 for 135 seconds.
[02:38:54	]C17:RCT.YELLO-83 was bandaged by C17:RCT.YELLO-83 for 57 HP.
[02:38:55	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[02:38:57	]Randy Cole ran 'take' on item 'Stitched Cloth' (#1657692)
[02:38:57	]Randy Cole has gained a 'Stitched Cloth' #1657692.
[02:38:58	]C17:RCT.YELLO-83 has gained 0 chips.
[02:38:58	]C17:RCT.YELLO-83 has gained a 'First Aid Kit' #1657693.
[02:38:58	]Randy Cole used the 'John Doe' vendor.
[02:39:01	][IC] Jenifer Maesroe: Saw players and thought: Huh...Might as well go and check em out.
[02:39:06	][IC] Randy Cole: <:: Yeah. ::>
[02:39:12	][IC] C17:RCT.YELLO-83: <:: I want more dev server events. ::>
[02:39:14	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[02:39:25	][IC] Randy Cole: <:: I am on this dude because there is no other time I'll be in a CP suit. ::>
[02:39:28	]Randy Cole ran 'drop' on item 'Stitched Cloth' (#1657692)
[02:39:28	]Randy Cole has lost a 'Stitched Cloth' #1657692.
[02:39:31	][IC] C17:RCT.YELLO-83: <:: Lol. ::>
[02:39:33	][IC] Jenifer Maesroe: Fairs.
[02:39:45	][IC] Randy Cole: Unless another CP app opens.
[02:39:50	][IC] Randy Cole: Then I'll just reapply.
[02:40:01	][IC] C17:RCT.YELLO-83: <:: You applied once? ::>
[02:40:03	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[02:40:05	][IC] Randy Cole: Yeah.
[02:40:13	][IC] C17:RCT.YELLO-83: <:: Rejected? :saluting_face:. ::>
[02:40:16	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[02:40:21	][IC] Randy Cole: I mean I was a fucking idiot.
[02:40:30	][IC] Randy Cole: And forgot to put my CP eval on there.
[02:40:41	][IC] C17:RCT.YELLO-83: <:: CP eval? What is that like you passed the IC test. ::>
[02:40:46	][IC] Randy Cole: I didn't notice till the day it got rejected.
[02:40:49	][IC] Randy Cole: No.
[02:40:52	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[02:41:00	][IC] Randy Cole: Its just a physical CMRU perform.
[02:41:02	]C17:RCT.YELLO-83 ran 'EquipUn' on item 'Abzats Heavy Shotgun' (#1655497)
[02:41:06	][IC] Randy Cole: To see if you are fit the for the role.
[02:41:33	][IC] C17:RCT.YELLO-83: <:: You need one of those???? ::>
[02:41:38	][IC] Randy Cole: You always did.
[02:42:01	][IC] Randy Cole: I'm gonna see what rabbits going to do.
[02:42:15	][IC] Randy Cole: The props.
[02:42:20	][IC] Randy Cole: Vvas from a vort staff.
[02:42:30	][IC] Randy Cole: Took props and a grav gun.
[02:42:36	][IC] Jenifer Maesroe: More than likely.
[02:42:37	][IC] C17:RCT.YELLO-83: <:: Bro i have ptsd from that :sob:. ::>
[02:42:39	][IC] Randy Cole: And shot it at me and the OTA the whole time.
[02:42:45	]Jenifer Maesroe has taken 5 damage from prop_physics.
[02:42:46	]Jenifer Maesroe is fully healed.
[02:42:48	][IC] Randy Cole: The dude gave us no chance.
[02:42:57	][IC] Randy Cole: Used OP ass weapons.
[02:42:58	]C17:RCT.YELLO-83 has taken 10 damage from prop_physics.
[02:43:01	][IC] Randy Cole: And ate extract.
[02:43:04	][IC] C17:RCT.YELLO-83: <:: Did he? ::>
[02:43:07	][IC] Randy Cole: Yeah.
[02:43:11	][IC] Randy Cole: Well before he did.
[02:43:20	][IC] Randy Cole: He was one tapping the whole time.
[02:43:37	][IC] Randy Cole: Just figured that out.
[02:43:42	][IC] Jenifer Maesroe: ????
[02:43:43	][IC] Randy Cole: My suit can open those.
[02:43:50	][IC] Jenifer Maesroe: My card can too lol.
[02:43:56	][IC] Randy Cole: I don't got one though.
[02:44:23	]C17:RCT.YELLO-83 used command '/Handsignals'.
[02:44:55	][IC] Randy Cole: Bro.
[02:44:58	][IC] Randy Cole: Look at my eyes.
[02:45:01	][IC] Randy Cole: Lmao.
[02:45:05	][IC] C17:RCT.YELLO-83: <:: Yea they are screwed. ::>
[02:45:09	][IC] Jenifer Maesroe: Aye its always been like that.
[02:45:16	][IC] Randy Cole: Thats fucking funny.
[02:45:18	][IC] C17:RCT.YELLO-83: <:: Also you're still high from the 12 adrenaline shots i hit you with LOL. ::>
[02:45:27	][IC] Randy Cole: It hits different.
[02:45:30	]Jenifer Maesroe has given himself a cca_executive.
[02:45:30	]Jenifer Maesroe has gained a 'The Executive' #1657694.
[02:45:34	][IC] C17:RCT.YELLO-83: <:: I thought you'd die :sob: we need painkillers. ::>
[02:45:39	][IC] C17:RCT.YELLO-83: <:: I heard you can OD with them. ::>
[02:45:45	][IC] Randy Cole: Yeah.
[02:45:55	][IC] Randy Cole: Vvith any drug I think.
[02:46:06	][IC] C17:RCT.YELLO-83: <:: Doesnt do it with adrenaline apparently. ::>
[02:46:08	][IC] Randy Cole: <:: Pick up that can. ::>
[02:46:08	]Jenifer Maesroe has spawned a 'NPC [1295][npc_antlionguard]'.
[02:46:11	]Jenifer Maesroe has taken 20 damage from npc_antlionguard.
[02:46:11	]Jenifer Maesroe is fully healed.
[02:46:14	]Jenifer Maesroe has taken 20 damage from npc_antlionguard.
[02:46:15	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:15	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:15	]Randy Cole has gained level 50 in the Guns skill.
[02:46:15	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:15	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.92).
[02:46:15	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:16	]Randy Cole has hit npc_antlionguard dealing 1 damage (CritChance was 0.92).
[02:46:16	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:16	]C17:RCT.YELLO-83 ran 'Equip' on item 'Abzats Heavy Shotgun' (#1655497)
[02:46:16	]Jenifer Maesroe is fully healed.
[02:46:17	]Randy Cole has gained a '20rnd DMR-magazine' #1657573.
[02:46:17	]Randy Cole has lost a '20rnd DMR-magazine' #1657572.
[02:46:17	]C17:RCT.YELLO-83 has lost a '20rnd Abzats-magazine' #1655507.
[02:46:17	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[02:46:19	][IC] Randy Cole: <:: Shit! ::>
[02:46:20	]C17:RCT.YELLO-83 has taken 10 damage from npc_antlionguard.
[02:46:20	]C17:RCT.YELLO-83 has taken 10 damage from npc_antlionguard.
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:21	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:22	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:22	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:22	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:22	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:22	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:22	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.92).
[02:46:23	]Randy Cole has gained a '20rnd DMR-magazine' #1657572.
[02:46:23	]Randy Cole has lost a '20rnd DMR-magazine' #1657571.
[02:46:24	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:24	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:25	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:26	]Randy Cole has taken 10 damage from npc_antlionguard.
[02:46:26	]Randy Cole has taken 10 damage from npc_antlionguard.
[02:46:27	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:27	]C17:RCT.YELLO-83 has hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:27	]C17:RCT.YELLO-83 has hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:27	]C17:RCT.YELLO-83 has hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:27	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:27	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:27	]C17:RCT.YELLO-83 has critically hit npc_antlionguard dealing 6 damage (CritChance was 0.84).
[02:46:29	]Randy Cole is fully healed.
[02:46:33	]C17:RCT.YELLO-83 has gained a '20rnd Abzats-magazine' #1655507.
[02:46:33	]C17:RCT.YELLO-83 has lost a '20rnd Abzats-magazine' #1655506.
[02:46:33	][IC] Randy Cole: <:: Dispatch, I need 10-78; officer in trouble! ::>
[02:46:34	]Randy Cole has gained a '20rnd DMR-magazine' #1657571.
[02:46:34	]Randy Cole has lost a '20rnd DMR-magazine' #1657570.
[02:46:38	]C17:RCT.YELLO-83 ran 'combine' on item '20rnd Abzats-magazine' (#1655507)
[02:46:40	]Randy Cole has gained a '20rnd DMR-magazine' #1657570.
[02:46:40	]Randy Cole has lost a '20rnd DMR-magazine' #1657569.
[02:46:43	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657572)
[02:46:45	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657570)
[02:46:46	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657573)
[02:46:48	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657571)
[02:46:48	]C17:RCT.YELLO-83 used command '/SC tac-3'.
[02:46:50	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657666)
[02:46:54	][IC] Randy Cole: <:: That was close. ::>
[02:47:02	][IC] Randy Cole: <:: Rabbit. ::>
[02:47:08	]Jenifer Maesroe has spawned a 'NPC [1295][npc_vj_hunter2_z]'.
[02:47:08	][IC] Randy Cole: <:: What are those Errors? ::>
[02:47:10	]C17:RCT.YELLO-83 has hit npc_vj_hunter2_z dealing 6 damage (CritChance was 0.84).
[02:47:10	]C17:RCT.YELLO-83 has critically hit npc_vj_hunter2_z dealing 0 damage (CritChance was 0.84).
[02:47:10	]C17:RCT.YELLO-83 has critically hit npc_vj_hunter2_z dealing 10 damage (CritChance was 0.84).
[02:47:10	]C17:RCT.YELLO-83 has critically hit npc_vj_hunter2_z dealing 10 damage (CritChance was 0.84).
[02:47:10	]C17:RCT.YELLO-83 has hit npc_vj_hunter2_z dealing 6 damage (CritChance was 0.84).
[02:47:11	]C17:RCT.YELLO-83 has critically hit npc_vj_hunter2_z dealing 10 damage (CritChance was 0.84).
[02:47:13	]C17:RCT.YELLO-83 has critically hit npc_vj_hunter2_z dealing 10 damage (CritChance was 0.84).
[02:47:13	]C17:RCT.YELLO-83 has critically hit npc_vj_hunter2_z dealing 10 damage (CritChance was 0.84).
