[12:44:10	]Rabithunter has connected.
[17:47:16	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:21	]C24:RL.VICE-66 has used a context menu option with the name: bodygroups
[17:47:31	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:31	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:33	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:33	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:33	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:33	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:36	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:36	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:40	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:40	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:40	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:40	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:41	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:41	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:52	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:52	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:52	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:52	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:53	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:53	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:47:53	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:47:53	]C24:RL.VICE-66 has spawned 'models/wn7new/metropolice/male_05.mdl'.
[17:48:13	]C24:RL.VICE-66 has spawned 'models/hunter/blocks/cube025x025x025.mdl'.
[17:48:17	]C24:RL.VICE-66 has spawned 'models/hunter/blocks/cube025x025x025.mdl'.
[17:48:30	]C24:RL.VICE-66 has fired a toolgun with the name: particlecontrol
[17:48:44	]C24:RL.VICE-66 has fired a toolgun with the name: particlecontrol
[17:48:53	]C24:RL.VICE-66 has fired a toolgun with the name: particlecontrol
[17:48:57	]C24:RL.VICE-66 has fired a toolgun with the name: particlecontrol
[17:49:06	]C24:RL.VICE-66 has fired a toolgun with the name: particlecontrol
[17:49:14	]C24:RL.VICE-66 has fired a toolgun with the name: particlecontrol
[17:49:25	]C24:RL.VICE-66 has fired a toolgun with the name: particlecontrol
[17:49:46	]C24:RL.VICE-66 has fired a toolgun with the name: particlecontrol
[17:49:51	]C24:RL.VICE-66 has fired a toolgun with the name: particlecontrol
[17:51:54	]C24:RL.VICE-66 has spawned 'models/hunter/blocks/cube075x1x025.mdl'.
[17:52:03	]C24:RL.VICE-66 has fired a toolgun with the name: material
[17:52:24	]C24:RL.VICE-66 has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[17:52:45	]C24:RL.VICE-66 has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[17:52:50	]C24:RL.VICE-66 has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[17:52:57	]C24:RL.VICE-66 has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[17:53:02	]C24:RL.VICE-66 has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[17:53:14	]C24:RL.VICE-66 has spawned 'models/props_debris/concrete_floorpile01a.mdl'.
[17:53:15	]C24:RL.VICE-66 has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[17:53:16	]C24:RL.VICE-66 has fired a toolgun with the name: material
[17:53:18	]C24:RL.VICE-66 has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[17:53:42	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:53:42	]C24:RL.VICE-66 has spawned 'models/industrial_uniforms/industrial_uniform.mdl'.
[17:54:38	]C24:RL.VICE-66 has spawned a res_akm.
[17:55:18	]C24:RL.VICE-66 has fired a toolgun with the name: duplicator
[17:55:18	]C24:RL.VICE-66 has spawned 'models/industrial_uniforms/industrial_uniform.mdl'.
[17:55:43	]C24:RL.VICE-66 has spawned a 'NPC [6504][npc_combine_s]'.
[17:55:45	]C24:RL.VICE-66 exited observer at their location.
[17:56:08	]C24:RL.VICE-66 has used a context menu option with the name: rb655_npc_weapon
[17:56:10	]C24:RL.VICE-66 entered observer.
[17:56:15	]C24:RL.VICE-66 has used a context menu option with the name: rb655_soldier_look_off
[17:56:23	]C24:RL.VICE-66 exited observer at their location.
[17:56:24	]C24:RL.VICE-66 entered observer.
[17:56:34	]C24:RL.VICE-66 has spawned a 'NPC [6506][npc_vj_stalker_z]'.
[17:56:48	]C24:RL.VICE-66 has used a context menu option with the name: vj_pr_npc_wander
[17:57:00	]C24:RL.VICE-66 has spawned a 'NPC [6510][npc_combine_s]'.
[17:57:10	]C24:RL.VICE-66 has used a context menu option with the name: rb655_npc_weapon
[17:57:15	]C24:RL.VICE-66 has used a context menu option with the name: rb655_soldier_look_off
[17:57:26	]C24:RL.VICE-66 has spawned a res_akm.
[17:58:10	]C24:RL.VICE-66 has spawned 'models/wn/ordinal.mdl'.
[17:58:11	]C24:RL.VICE-66 has spawned 'models/willardnetworks/combine/antibody.mdl'.
[17:58:12	]C24:RL.VICE-66 has spawned 'models/willardnetworks/combine/antibody.mdl'.
[17:58:41	]C24:RL.VICE-66 exited observer at their location.
[17:58:44	]C24:RL.VICE-66 has taken 2 damage from Combine Stalker.
[17:58:44	]C24:RL.VICE-66 has taken 2 damage from Combine Stalker.
[17:58:44	]C24:RL.VICE-66 has taken 2 damage from Combine Stalker.
[17:58:45	]C24:RL.VICE-66 has taken 2 damage from Combine Stalker.
[17:58:45	]C24:RL.VICE-66 has taken 2 damage from Combine Stalker.
[17:58:45	]C24:RL.VICE-66 entered observer.
[17:58:55	]C24:RL.VICE-66 has used a context menu option with the name: vj_pr_npc_allyme
[17:59:14	]C24:RL.VICE-66 has fired a toolgun with the name: remover
[17:59:19	]C24:RL.VICE-66 has spawned a 'NPC [6506][npc_vj_stalker_z]'.
[17:59:21	]C24:RL.VICE-66 has spawned a 'NPC [6506][npc_vj_stalker_z]'.
[17:59:24	]C24:RL.VICE-66 has spawned a 'NPC [6516][npc_vj_stalker_z]'.
[17:59:28	]C24:RL.VICE-66 has spawned a 'NPC [6506][npc_stalker]'.
[17:59:30	]C24:RL.VICE-66 has used a context menu option with the name: rb655_make_friendly
[17:59:45	]C24:RL.VICE-66 has spawned a 'NPC [6506][npc_stalker]'.
[17:59:48	]C24:RL.VICE-66 has used a context menu option with the name: rb655_make_friendly
[17:59:58	]C24:RL.VICE-66 exited observer at their location.
[18:00:01	]C24:RL.VICE-66 entered observer.
[18:00:30	]C24:RL.VICE-66 has spawned 'models/industrial_uniforms/industrial_uniform2.mdl'.
[18:00:43	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:00:43	]C24:RL.VICE-66 has spawned 'models/hlvr/characters/worker/npc/worker_citizen.mdl'.
[18:00:47	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:00:47	]C24:RL.VICE-66 has spawned 'models/hlvr/characters/worker/npc/worker_citizen.mdl'.
[18:00:48	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:00:48	]C24:RL.VICE-66 has spawned 'models/hlvr/characters/worker/npc/worker_citizen.mdl'.
[18:00:49	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:00:50	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:00:50	]C24:RL.VICE-66 has spawned 'models/hlvr/characters/worker/npc/worker_citizen.mdl'.
[18:00:52	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:00:52	]C24:RL.VICE-66 has spawned 'models/hlvr/characters/worker/npc/worker_citizen.mdl'.
[18:01:16	]C24:RL.VICE-66 has spawned 'models/wn/wallhammer.mdl'.
[18:01:22	]C24:RL.VICE-66 has spawned 'models/wn/wallhammer.mdl'.
[18:02:10	]C24:RL.VICE-66 has spawned a 'NPC [6523][npc_vj_hlr2_rebel_engineer]'.
[18:02:16	]C24:RL.VICE-66 has spawned a 'NPC [6523][npc_vj_hlr2_rebel]'.
[18:02:18	]C24:RL.VICE-66 has spawned a 'NPC [6525][npc_vj_hlr2_rebel]'.
[18:02:23	]C24:RL.VICE-66 has spawned a 'NPC [6523][npc_citizen]'.
[18:02:25	]C24:RL.VICE-66 has spawned a 'NPC [6527][npc_citizen]'.
[18:02:27	]C24:RL.VICE-66 has spawned a 'NPC [6530][npc_citizen]'.
[18:02:32	]C24:RL.VICE-66 exited observer at their location.
[18:02:36	]C24:RL.VICE-66 entered observer.
[18:02:39	]C24:RL.VICE-66 has spawned a 'NPC [6520][npc_citizen]'.
[18:02:41	]C24:RL.VICE-66 has spawned a 'NPC [6526][npc_vj_hlr2_rebel_engineer]'.
[18:02:47	]C24:RL.VICE-66 exited observer at their location.
[18:02:49	]C24:RL.VICE-66 entered observer.
[18:02:54	]C24:RL.VICE-66 has spawned a 'Entity [6520][ix_rebelfield]'.
[18:02:59	]C24:RL.VICE-66 has used a context menu option with the name: skin
[18:03:01	]C24:RL.VICE-66 exited observer at their location.
[18:03:07	]C24:RL.VICE-66 has spawned a 'NPC [6520][npc_vj_hlr2_rebel]'.
[18:03:09	]C24:RL.VICE-66 has spawned a 'NPC [6524][npc_vj_hlr2_rebel]'.
[18:03:22	]C24:RL.VICE-66 entered observer.
[18:03:25	]C24:RL.VICE-66 has used a context menu option with the name: vj_pr_npc_hostileme
[18:03:26	]C24:RL.VICE-66 exited observer at their location.
[18:03:28	]C24:RL.VICE-66 entered observer.
[18:03:32	]C24:RL.VICE-66 exited observer at their location.
[18:03:33	]C24:RL.VICE-66 entered observer.
[18:03:35	]C24:RL.VICE-66 exited observer at their location.
[18:03:36	]C24:RL.VICE-66 has taken 0 damage from Rebel.
[18:03:36	]C24:RL.VICE-66 has taken 0 damage from Rebel.
[18:03:36	]C24:RL.VICE-66 entered observer.
[18:03:39	]C24:RL.VICE-66 exited observer at their location.
[18:03:46	]C24:RL.VICE-66 entered observer.
[18:03:46	]C24:RL.VICE-66 exited observer at their location.
[18:03:47	]C24:RL.VICE-66 entered observer.
[18:03:48	]C24:RL.VICE-66 exited observer at their location.
[18:03:48	]C24:RL.VICE-66 used command '/ToggleRaise'.
[18:03:51	]C24:RL.VICE-66 has damaged npc_vj_hlr2_rebel, dealing 5.0018 with ix_hands
[18:03:52	]C24:RL.VICE-66 has taken 10 damage from Rebel.
[18:03:52	]C24:RL.VICE-66 has damaged npc_vj_hlr2_rebel, dealing 5.0018 with ix_hands
[18:03:53	]C24:RL.VICE-66 has damaged npc_vj_hlr2_rebel, dealing 5.0018 with ix_hands
[18:03:53	]C24:RL.VICE-66 has taken 10 damage from Rebel.
[18:03:53	]C24:RL.VICE-66 has damaged npc_vj_hlr2_rebel, dealing 5.0018 with ix_hands
[18:03:54	]C24:RL.VICE-66 has taken 10 damage from Rebel.
[18:03:54	]C24:RL.VICE-66 has damaged npc_vj_hlr2_rebel, dealing 5.0018 with ix_hands
[18:03:54	]C24:RL.VICE-66 has taken 3 damage from Rebel.
[18:03:54	]C24:RL.VICE-66 has taken 0 damage from Rebel.
[18:03:55	]C24:RL.VICE-66 has damaged npc_vj_hlr2_rebel, dealing 5.0018 with ix_hands
[18:03:55	]C24:RL.VICE-66 has taken 10 damage from Rebel.
[18:03:56	]C24:RL.VICE-66 has taken 10 damage from Rebel.
[18:03:56	]C24:RL.VICE-66 has damaged npc_vj_hlr2_rebel, dealing 5.0018 with ix_hands
[18:03:59	]C24:RL.VICE-66 has taken 3 damage from Rebel.
[18:03:59	]C24:RL.VICE-66 has taken 0 damage from Rebel.
[18:03:59	]C24:RL.VICE-66 has damaged npc_vj_hlr2_rebel, dealing 5.0018 with ix_hands
[18:04:00	]C24:RL.VICE-66 has taken 10 damage from Rebel.
[18:04:01	]C24:RL.VICE-66 has taken 3 damage from Rebel.
[18:04:01	]C24:RL.VICE-66 has taken 0 damage from Rebel.
[18:04:01	]C24:RL.VICE-66 has damaged npc_vj_hlr2_rebel, dealing 5.0018 with ix_hands
[18:04:09	]C24:RL.VICE-66 used command '/ToggleRaise'.
[18:04:20	]C24:RL.VICE-66 entered observer.
[18:04:26	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:04:26	]C24:RL.VICE-66 has spawned a 'NPC [6520][npc_vj_hlr2_rebel]'.
[18:04:27	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:04:27	]C24:RL.VICE-66 has spawned a 'NPC [6526][npc_vj_hlr2_rebel]'.
[18:04:29	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:04:29	]C24:RL.VICE-66 has spawned a 'NPC [6530][npc_vj_hlr2_rebel]'.
[18:04:31	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:04:31	]C24:RL.VICE-66 has spawned a 'NPC [6532][npc_vj_hlr2_rebel]'.
[18:04:35	]C24:RL.VICE-66 used command '/ToggleRaise'.
[18:04:47	]C24:RL.VICE-66 has used a context menu option with the name: vj_pr_npc_slay
[18:04:49	]C24:RL.VICE-66 has used a context menu option with the name: vj_pr_npc_slay
[18:04:52	]C24:RL.VICE-66 has used a context menu option with the name: vj_pr_npc_slay
[18:04:56	]C24:RL.VICE-66 has used a context menu option with the name: vj_pr_npc_slay
[18:05:19	]C24:RL.VICE-66 has spawned a 'NPC [6520][npc_citizen]'.
[18:05:26	]C24:RL.VICE-66 has used a context menu option with the name: rb655_npc_weapon
[18:05:33	]C24:RL.VICE-66 has used a context menu option with the name: rb655_citizen_panic
[18:05:35	]C24:RL.VICE-66 exited observer at their location.
[18:05:36	]C24:RL.VICE-66 entered observer.
[18:05:40	]C24:RL.VICE-66 has used a context menu option with the name: rb655_make_hostile
[18:05:41	]C24:RL.VICE-66 exited observer at their location.
[18:05:42	]C24:RL.VICE-66 has taken 11 damage from npc_citizen.
[18:05:42	]C24:RL.VICE-66 has taken 14 damage from npc_citizen.
[18:05:42	]C24:RL.VICE-66 entered observer.
[18:05:44	]C24:RL.VICE-66 exited observer at their location.
[18:05:44	]C24:RL.VICE-66 has taken 14 damage from npc_citizen.
[18:05:44	]C24:RL.VICE-66 has taken 14 damage from npc_citizen.
[18:05:44	]C24:RL.VICE-66 entered observer.
[18:05:50	]C24:RL.VICE-66 has used a context menu option with the name: rb655_citizen_wep_pick_on
[18:05:53	]C24:RL.VICE-66 has used a context menu option with the name: ignite
[18:06:02	]C24:RL.VICE-66 used command '/ToggleRaise'.
[18:06:10	]C24:RL.VICE-66 has spawned a 'NPC [6520][npc_vj_hlr2_rebel]'.
[18:06:17	]C24:RL.VICE-66 has used a context menu option with the name: rb655_npc_weapon
[18:06:22	]C24:RL.VICE-66 exited observer at their location.
[18:06:26	]C24:RL.VICE-66 has used a context menu option with the name: vj_pr_npc_slay
[18:06:37	]C24:RL.VICE-66 entered observer.
[18:07:10	]C24:RL.VICE-66 has spawned a 'NPC [6520][npc_vj_civil_protection_z]'.
[18:07:11	]C24:RL.VICE-66 exited observer at their location.
[18:07:12	]C24:RL.VICE-66 entered observer.
[18:07:17	]C24:RL.VICE-66 has spawned a 'NPC [6520][npc_vj_civil_protection_elite_z]'.
[18:07:18	]C24:RL.VICE-66 exited observer at their location.
[18:07:18	]C24:RL.VICE-66 entered observer.
[18:07:19	]C24:RL.VICE-66 exited observer at their location.
[18:07:20	]C24:RL.VICE-66 entered observer.
[18:07:25	]C24:RL.VICE-66 has used a context menu option with the name: remove
[18:07:48	]C24:RL.VICE-66 has spawned a 'NPC [6520][npc_vj_hlr2_citizen]'.
[18:07:57	]C24:RL.VICE-66 has used a context menu option with the name: rb655_npc_weapon
[18:07:58	]C24:RL.VICE-66 exited observer at their location.
[18:08:03	]C24:RL.VICE-66 has used a context menu option with the name: vj_pr_npc_hostileme
[18:08:05	]C24:RL.VICE-66 used command '/ToggleRaise'.
[18:08:13	]C24:RL.VICE-66 has damaged npc_vj_hlr2_citizen, dealing 5.0018 with ix_hands
[18:08:21	]C24:RL.VICE-66 has damaged npc_vj_hlr2_citizen, dealing 5.0018 with ix_hands
[18:08:26	]C24:RL.VICE-66 ran 'Equip' on item 'Spas-12' (#2688964)
[18:08:28	]C24:RL.VICE-66 used command '/ToggleRaise'.
[18:08:28	]C24:RL.VICE-66 has lost a '8rnd Shotgun Magazine' #2688979.
[18:08:34	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the head dealing 10 damage (CritChance was 0.12).
[18:08:34	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the head dealing 10 damage (CritChance was 0.12).
[18:08:38	]C24:RL.VICE-66 has gained a '8rnd Shotgun Magazine' #2688979.
[18:08:38	]C24:RL.VICE-66 has lost a '8rnd Shotgun Magazine' #2688978.
[18:08:47	]C24:RL.VICE-66 entered observer.
[18:08:52	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:08:52	]C24:RL.VICE-66 has spawned a 'NPC [6520][npc_vj_hlr2_citizen]'.
[18:08:53	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:08:53	]C24:RL.VICE-66 has spawned a 'NPC [6526][npc_vj_hlr2_citizen]'.
[18:08:54	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:08:54	]C24:RL.VICE-66 has spawned a 'NPC [6532][npc_vj_hlr2_citizen]'.
[18:08:55	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:08:56	]C24:RL.VICE-66 has spawned a 'NPC [6534][npc_vj_hlr2_citizen]'.
[18:08:57	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:08:57	]C24:RL.VICE-66 has spawned a 'NPC [6536][npc_vj_hlr2_citizen]'.
[18:08:59	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:08:59	]C24:RL.VICE-66 has spawned a 'NPC [6537][npc_vj_hlr2_citizen]'.
[18:09:00	]C24:RL.VICE-66 has fired a toolgun with the name: creator
[18:09:00	]C24:RL.VICE-66 has spawned a 'NPC [6539][npc_vj_hlr2_citizen]'.
[18:09:04	]C24:RL.VICE-66 used command '/ToggleRaise'.
[18:09:05	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.36).
[18:09:05	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.36).
[18:09:05	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.36).
[18:09:05	]C24:RL.VICE-66 has critically hit npc_vj_hlr2_citizen in the chest dealing 10 damage (CritChance was 0.36).
[18:09:05	]C24:RL.VICE-66 has critically hit npc_vj_hlr2_citizen in the chest dealing 10 damage (CritChance was 0.36).
[18:09:07	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the right arm dealing 4 damage (CritChance was 0.36).
[18:09:07	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the stomach dealing 7 damage (CritChance was 0.48).
[18:09:08	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the right arm dealing 4 damage (CritChance was 0.36).
[18:09:09	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the left leg dealing 4 damage (CritChance was 0.36).
[18:09:09	]C24:RL.VICE-66 has critically hit npc_vj_hlr2_citizen in the stomach dealing 9 damage (CritChance was 0.48).
[18:09:09	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the stomach dealing 7 damage (CritChance was 0.48).
[18:09:09	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the right leg dealing 4 damage (CritChance was 0.36).
[18:09:09	]C24:RL.VICE-66 has critically hit npc_vj_hlr2_citizen in the stomach dealing 9 damage (CritChance was 0.48).
[18:09:09	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the right leg dealing 4 damage (CritChance was 0.36).
[18:09:09	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the stomach dealing 7 damage (CritChance was 0.48).
[18:09:16	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the left arm dealing 4 damage (CritChance was 0.36).
[18:09:16	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the left arm dealing 4 damage (CritChance was 0.36).
[18:09:16	]C24:RL.VICE-66 has critically hit npc_vj_hlr2_citizen in the chest dealing 10 damage (CritChance was 0.36).
[18:09:16	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.36).
[18:09:16	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.36).
[18:09:16	]C24:RL.VICE-66 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.36).
[18:09:16	]C24:RL.VICE-66 has critically hit npc_vj_hlr2_citizen in the left arm dealing 7 damage (CritChance was 0.36).
